sku,title,URL,price,upc,discount
#39681,Tin Hang Up - Merry Christmas,https://wholesale.primitivesbykathy.com/tin-hang-up-merry-christmas-39681,$3.50,883504396813,$3.15
#38250,Feedsack Pillow - Kingston Poultry Feeds,https://wholesale.primitivesbykathy.com/feedsack-pillow-kingston-poultry-feeds-38250,$17.50,883504382502,$15.75
#35065,Trinket Tray - Be Kind,https://wholesale.primitivesbykathy.com/trinket-tray-be-kind-35065,$5.00,883504350655,$4.50
#100096,Box Sign - Coffee,https://wholesale.primitivesbykathy.com/box-sign-coffee-100096,$1.75,190134000967,$5.40
#38551,Metal Wall Art - The Beach Is My Happy Place,https://wholesale.primitivesbykathy.com/metal-wall-art-the-beach-is-my-happy-place-38551,$9.50,883504385510,$8.55
#36054,Bottle Tag - Drinking,https://wholesale.primitivesbykathy.com/bottle-tag-drinking-36054,$1.75,883504360548,$1.57
#101310,Otter - Ear Muffs And Scarf,https://wholesale.primitivesbykathy.com/otter-ear-muffs-and-scarf-101310,$5.50,190134013103,$4.95
#32740,Placemat - Stars & Stripes,https://wholesale.primitivesbykathy.com/placemat-stars-stripes-32740,$8.00,883504327404,$4.05
#36153,Glass Ornament - Flip Flops,https://wholesale.primitivesbykathy.com/glass-ornament-flip-flops-36153,$6.00,883504361538,$5.40
#29763,Ornament - Chocolate,https://wholesale.primitivesbykathy.com/ornament-chocolate-29763,$8.00,883504297639,$1.35
#101142,Enamel Pin - Lit AF,https://wholesale.primitivesbykathy.com/enamel-pin-lit-af-101142,$3.75,190134011420,$3.38
#37250,Pick - Cement Frog,https://wholesale.primitivesbykathy.com/pick-cement-frog-37250,$3.00,883504372503,$2.70
#28985,Ornament - Snow Day Sleds,https://wholesale.primitivesbykathy.com/ornament-snow-day-sleds-28985,$8.00,883504289856,$7.20
#24931,Tin Trees - Black Plaid,https://wholesale.primitivesbykathy.com/tin-trees-black-plaid-24931,$7.50,883504249317,$6.75
#39807,Pillow Case - Welcome To Paradise,https://wholesale.primitivesbykathy.com/pillow-case-welcome-to-paradise-39807,$6.50,883504398077,$5.85
#24964,Ornament - Be Merry,https://wholesale.primitivesbykathy.com/ornament-be-merry-24964,$2.50,883504249645,$2.25
#27185,Box Sign - Thank a Farmer,https://wholesale.primitivesbykathy.com/box-sign-thank-a-farmer-27185,$4.00,883504271851,$3.60
#28613,Box Sign - Green Lover,https://wholesale.primitivesbykathy.com/box-sign-green-lover-28613,$6.50,883504286138,$3.60
#35061,Trinket Tray - be.YOU.tiful,https://wholesale.primitivesbykathy.com/trinket-tray-be-you-tiful-35061,$6.50,883504350617,$4.50
#36039,Slat Box Sign - Home,https://wholesale.primitivesbykathy.com/slat-box-sign-home-36039,$5.00,883504360395,$4.50
#36556,Slat Ornament Frame - Baby's First,https://wholesale.primitivesbykathy.com/slat-ornament-frame-babys-first-36556,$3.00,883504365567,$2.70
#30579,Mug - A Mermaid,https://wholesale.primitivesbykathy.com/mug-a-mermaid-30579,$6.50,883504305792,$5.85
#101087,Beagle With Sled,https://wholesale.primitivesbykathy.com/beagle-with-sled-101087,$7.00,190134010874,$6.30
#31246,Dish Towel - Cooking With Love Provides,https://wholesale.primitivesbykathy.com/dish-towel-cooking-with-love-provides-31246,$4.00,883504312462,$3.60
#27910,Charm - Dance in the Rain,https://wholesale.primitivesbykathy.com/charm-dance-in-the-rain-27910,$24.00,883504279109,$2.70
#37975,Enamel Pin - Best Dad Ever,https://wholesale.primitivesbykathy.com/enamel-pin-best-dad-ever-37975,$24.00,883504379755,$3.38
#26553,Word Art - Party My Crib GRY,https://wholesale.primitivesbykathy.com/word-art-party-my-crib-gry-26553,$24.00,883504265539,$3.60
#101193,Dish Towel - Angel,https://wholesale.primitivesbykathy.com/dish-towel-angel-101193,$7.50,190134011932,$6.75
#32989,Mug - Coffee Doesn't Ask Silly Questions,https://wholesale.primitivesbykathy.com/mug-coffee-doesnt-ask-silly-questions-32989,$6.50,883504329897,$5.85
#22232,Box Sign - Dog Taught Me,https://wholesale.primitivesbykathy.com/box-sign-dog-taught-me-22232,$24.00,883504222327,$21.60
#101308,Bear - Skiis,https://wholesale.primitivesbykathy.com/bear-skiis-101308,$3.00,190134013080,$5.85
#100491,Ornament - Few More Glasses Of Wine I'll See Santa,https://wholesale.primitivesbykathy.com/ornament-few-more-glasses-of-wine-ill-see-santa-100491,$3.50,190134004910,$3.15
#101243,Ornament - Have The Happiest Of Holidays,https://wholesale.primitivesbykathy.com/ornament-have-the-happiest-of-holidays-101243,$3.00,190134012434,$2.70
#33174,String Art - Born to Roam Everywhere Is Home,https://wholesale.primitivesbykathy.com/string-art-born-to-roam-everywhere-is-home-33174,$7.50,883504331746,$5.85
#100567,Sm Pet Bandana - Adopted And Adored,https://wholesale.primitivesbykathy.com/sm-pet-bandana-adopted-and-adored-100567,$4.75,190134005672,$4.28
#101192,Dish Towel - Deer,https://wholesale.primitivesbykathy.com/dish-towel-deer-101192,$7.50,190134011925,$6.75
#30441,Stone Coaster Set - Beer,https://wholesale.primitivesbykathy.com/stone-coaster-set-beer-30441,$7.50,883504304412,$6.75
#38608,Stand Up - Farm Life Is Best,https://wholesale.primitivesbykathy.com/stand-up-farm-life-is-best-38608,$7.00,883504386081,$6.30
#25092,Chalk Chunky Word - JOY,https://wholesale.primitivesbykathy.com/chalk-chunky-word-joy-25092,$7.50,883504250924,$6.75
#27199,Box Sign - Chocolate Makes,https://wholesale.primitivesbykathy.com/box-sign-chocolate-makes-27199,$4.00,883504271998,$3.60
#36341,String Art - Life Is Better With A Cat,https://wholesale.primitivesbykathy.com/string-art-life-is-better-with-a-cat-36341,$7.00,883504363419,$6.30
#37151,Box Sign - Anything Is Fun,https://wholesale.primitivesbykathy.com/box-sign-anything-is-fun-37151,$7.00,883504371513,$6.30
#38471,Box Sign - Time to Party Our Tails Off,https://wholesale.primitivesbykathy.com/box-sign-time-to-party-our-tails-off-38471,$6.50,883504384711,$7.65
#19126,Box Sign - And Chocolate,https://wholesale.primitivesbykathy.com/box-sign-and-chocolate-19126,$4.00,883504191265,$3.60
#39675,Dish Towel - Joyful Merry Happy Bright,https://wholesale.primitivesbykathy.com/dish-towel-joyful-merry-happy-bright-39675,$4.00,883504396752,$3.60
#38839,Plaque Frame - In God We Trust,https://wholesale.primitivesbykathy.com/plaque-frame-in-god-we-trust-38839,$6.00,883504388399,$5.40
#38875,Pillow - Happy Camper,https://wholesale.primitivesbykathy.com/pillow-happy-camper-38875,$15.00,883504388757,$13.50
#38325,Dish Towel - Just Hitched,https://wholesale.primitivesbykathy.com/dish-towel-just-hitched-38325,$6.50,883504383257,$5.85
#32875,Bottle Tag - Bearing Wine,https://wholesale.primitivesbykathy.com/bottle-tag-bearing-wine-32875,$1.75,883504328753,$1.57
#28239,Box Sign - New Hampshire,https://wholesale.primitivesbykathy.com/box-sign-new-hampshire-28239,$8.50,883504282390,$7.65
#32242,Large Fabric Pumpkin,https://wholesale.primitivesbykathy.com/large-fabric-pumpkin-32242,$5.00,883504322423,$23.85
#25490,Photo Block - Great Mom,https://wholesale.primitivesbykathy.com/photo-block-great-mom-25490,$3.50,883504254908,$3.15
#32265,Bottle Tag - Get Blitzen!,https://wholesale.primitivesbykathy.com/bottle-tag-get-blitzen-32265,$1.75,883504322652,$1.57
#38668,Placemat - Floral Cream,https://wholesale.primitivesbykathy.com/placemat-floral-cream-38668,$5.00,883504386685,$3.60
#101346,Ornament - Bohemian Snowman,https://wholesale.primitivesbykathy.com/ornament-bohemian-snowman-101346,$3.50,190134013462,$3.15
#26416,Gray Box Sign - Dogs Welcome,https://wholesale.primitivesbykathy.com/gray-box-sign-dogs-welcome-26416,$5.00,883504264167,$4.50
#36486,Dish Towel Set - This Witch,https://wholesale.primitivesbykathy.com/dish-towel-set-this-witch-36486,$5.00,883504364867,$6.75
#38496,Inset Box Sign - I Love That You're My Sister,https://wholesale.primitivesbykathy.com/inset-box-sign-i-love-that-youre-my-sister-38496,$4.50,883504384964,$4.05
#29887,Chalk Sign - Let Your Light Shine,https://wholesale.primitivesbykathy.com/chalk-sign-let-your-light-shine-29887,$5.00,883504298872,$9.00
#38029,Rectangle Corrugated Metal Box,https://wholesale.primitivesbykathy.com/rectangle-corrugated-metal-box-38029,$12.50,883504380294,$11.25
#30068,Sm Pitcher - Bees Please,https://wholesale.primitivesbykathy.com/sm-pitcher-bees-please-30068,$5.00,883504300681,$4.50
#101380,Planter - Dinosaur,https://wholesale.primitivesbykathy.com/planter-dinosaur-101380,$7.50,190134013806,$6.75
#101007,4 Section Caddy,https://wholesale.primitivesbykathy.com/4-section-caddy-101007,$19.50,190134010072,$17.55
#38943,Cement Bunny Set - Small,https://wholesale.primitivesbykathy.com/cement-bunny-set-small-38943,$5.00,883504389433,$4.50
#22287,Chalk Sign - I Love That You're My Dad,https://wholesale.primitivesbykathy.com/chalk-sign-i-love-that-youre-my-dad-22287,$6.00,883504222877,$5.40
#37541,Inset Box Frame - It's Impossible To Forget A Dog,https://wholesale.primitivesbykathy.com/inset-box-frame-its-impossible-to-forget-a-dog-37541,$11.50,883504375412,$10.35
#33175,String Art - Wander Often Wonder Always,https://wholesale.primitivesbykathy.com/string-art-wander-often-wonder-always-33175,$22.50,883504331753,$5.85
#33721,Box Sign - LOVE,https://wholesale.primitivesbykathy.com/box-sign-love-33721,$3.50,883504337212,$3.15
#38865,Inset Box Sign - Life Is Better At The Lake,https://wholesale.primitivesbykathy.com/inset-box-sign-life-is-better-at-the-lake-38865,$14.00,883504388658,$12.60
#27984,Ornament - Delaware,https://wholesale.primitivesbykathy.com/ornament-delaware-27984,$12.50,883504279840,$1.80
#27787,Box Sign - Texas,https://wholesale.primitivesbykathy.com/box-sign-texas-27787,$22.50,883504277877,$20.25
#39028,Snow Angel - Sarah,https://wholesale.primitivesbykathy.com/snow-angel-sarah-39028,$13.00,883504390286,$11.70
#100608,Tree Skirt - Scandinavian Reindeer,https://wholesale.primitivesbykathy.com/tree-skirt-scandinavian-reindeer-100608,$12.50,190134006082,$11.25
#33173,String Art - Life Is An Adventure Go Live It,https://wholesale.primitivesbykathy.com/string-art-life-is-an-adventure-go-live-it-33173,$6.50,883504331739,$5.85
#19181,Box Sign - Best Friend,https://wholesale.primitivesbykathy.com/box-sign-best-friend-19181,$5.00,883504191814,$4.50
#28488,Box Sign - Mom's Favorite Sayings,https://wholesale.primitivesbykathy.com/box-sign-moms-favorite-sayings-28488,$8.00,883504284882,$7.20
#31128,Box Sign - Live A Great Story,https://wholesale.primitivesbykathy.com/box-sign-live-a-great-story-31128,$9.50,883504311281,$8.55
#21475,Box Sign - Football,https://wholesale.primitivesbykathy.com/box-sign-football-21475,$7.00,883504214759,$6.30
#21405,Box Sign - Work For A Cause,https://wholesale.primitivesbykathy.com/box-sign-work-for-a-cause-21405,$15.00,883504214056,$13.50
#39629,Runner - Thankful Blessed,https://wholesale.primitivesbykathy.com/runner-thankful-blessed-39629,$8.50,883504396295,$22.05
#32863,Tin Sign - Home for Christmas,https://wholesale.primitivesbykathy.com/tin-sign-home-for-christmas-32863,$12.50,883504328630,$11.25
#32183,Color Sign - Joy,https://wholesale.primitivesbykathy.com/color-sign-joy-32183,$8.50,883504321839,$11.25
#39829,Dog Leash - All You Need Is Love And A Dog,https://wholesale.primitivesbykathy.com/dog-leash-all-you-need-is-love-and-a-dog-39829,$9.50,883504398299,$8.55
#25168,Box Sign - Friends Pick Us Up,https://wholesale.primitivesbykathy.com/box-sign-friends-pick-us-up-25168,$5.00,883504251686,$4.50
#37732,Block Magnet - Just Breathe,https://wholesale.primitivesbykathy.com/block-magnet-just-breathe-37732,$1.75,883504377324,$1.57
#32742,Runner - Stars & Stripes 2,https://wholesale.primitivesbykathy.com/runner-stars-stripes-2-32742,$8.50,883504327428,$7.65
#32277,Block Countdown - Ho Ho Ho,https://wholesale.primitivesbykathy.com/block-countdown-ho-ho-ho-32277,$7.50,883504322775,$6.75
#38899,Pillow - Home,https://wholesale.primitivesbykathy.com/pillow-home-38899,$12.50,883504388993,$11.25
#100682,Hanging Decor - Be Happy,https://wholesale.primitivesbykathy.com/hanging-decor-be-happy-100682,$4.50,190134006822,$4.05
#39864,Zipper Pouch - Be You Tiful,https://wholesale.primitivesbykathy.com/zipper-pouch-be-you-tiful-39864,$7.50,883504398640,$6.75
#91401,Box Sign - Off the Market,https://wholesale.primitivesbykathy.com/box-sign-off-the-market-91401,$7.50,883504914017,$5.40
#1528,Ornament Set - Wooden Candy Canes,https://wholesale.primitivesbykathy.com/ornament-set-wooden-candy-canes-1528,$24.00,883504015288,$21.60
#25493,Photo Block - I Love My Dog,https://wholesale.primitivesbykathy.com/photo-block-i-love-my-dog-25493,$3.50,883504254939,$3.15
#26543,Word Art - Beer Happy CRM,https://wholesale.primitivesbykathy.com/word-art-beer-happy-crm-26543,$5.00,883504265430,$5.85
#21686,Pillow - Happy Campers (3 Brown Stripes),https://wholesale.primitivesbykathy.com/pillow-happy-campers-3-brown-stripes-21686,$7.50,883504216869,$6.75
#101151,List Notepad - Gratitude Is My Attitude,https://wholesale.primitivesbykathy.com/list-notepad-gratitude-is-my-attitude-101151,$1.75,190134011512,$1.57
#37329,Ornament - Tall Snowman,https://wholesale.primitivesbykathy.com/ornament-tall-snowman-37329,$5.00,883504373296,$4.50
#38898,Pillow - Be Our Guest,https://wholesale.primitivesbykathy.com/pillow-be-our-guest-38898,$5.50,883504388986,$14.85
#31679,Bottle Tag - Yule Fuel,https://wholesale.primitivesbykathy.com/bottle-tag-yule-fuel-31679,$1.75,883504316798,$1.57
#32236,Color Sign - Love You More,https://wholesale.primitivesbykathy.com/color-sign-love-you-more-32236,$5.50,883504322362,$7.65
#36842,Macrame Necklace - Diamond,https://wholesale.primitivesbykathy.com/macrame-necklace-diamond-36842,$5.50,883504368421,$3.60
#34357,Hinged Box - Love You More,https://wholesale.primitivesbykathy.com/hinged-box-love-you-more-34357,$5.50,883504343572,$4.95
#35459,Lg Notebook Set - Beautiful,https://wholesale.primitivesbykathy.com/lg-notebook-set-beautiful-35459,$4.00,883504354592,$3.60
#37121,Metal Wall Art - Each Day With A Positive Thought,https://wholesale.primitivesbykathy.com/metal-wall-art-each-day-with-a-positive-thought-37121,$11.50,883504371216,$10.35
#26410,Gray Box Sign - I Love You With All My Butt,https://wholesale.primitivesbykathy.com/gray-box-sign-i-love-you-with-all-my-butt-26410,$4.00,883504264105,$3.60
#32436,Ornament Set - Merry Christmas,https://wholesale.primitivesbykathy.com/ornament-set-merry-christmas-32436,$9.00,883504324366,$8.10
#37569,Box Sign - Someday Everything Will Make Sense,https://wholesale.primitivesbykathy.com/box-sign-someday-everything-will-make-sense-37569,$8.00,883504375696,$7.20
#39513,Hanging Decor - Best Day Ever,https://wholesale.primitivesbykathy.com/hanging-decor-best-day-ever-39513,$10.50,883504395137,$2.70
#26713,Box Sign - Rules for Marriage,https://wholesale.primitivesbykathy.com/box-sign-rules-for-marriage-26713,$10.00,883504267137,$9.00
#17170,Pumpkin Patch Gang,https://wholesale.primitivesbykathy.com/pumpkin-patch-gang-17170,$7.50,883504171700,$32.40
#37843,Mini Easel - You Are Brave,https://wholesale.primitivesbykathy.com/mini-easel-you-are-brave-37843,$7.50,883504378437,$3.15
#16398,Stitchery - Always Be Thankful,https://wholesale.primitivesbykathy.com/stitchery-always-be-thankful-16398,$10.50,883504163989,$9.45
#37934,Dish Towel - Thankful Grateful Blessed,https://wholesale.primitivesbykathy.com/dish-towel-thankful-grateful-blessed-37934,$7.50,883504379342,$6.75
#38215,Slat Box Sign - Welcome To The Lake,https://wholesale.primitivesbykathy.com/slat-box-sign-welcome-to-the-lake-38215,$11.50,883504382151,$10.35
#32223,Color Sign - Hello Sunshine,https://wholesale.primitivesbykathy.com/color-sign-hello-sunshine-32223,$4.00,883504322232,$8.55
#28486,Box Sign - Met My Mom,https://wholesale.primitivesbykathy.com/box-sign-met-my-mom-28486,$7.00,883504284868,$6.30
#19430,Block Countdown - Days 'til,https://wholesale.primitivesbykathy.com/block-countdown-days-til-19430,$6.50,883504194303,$5.85
#23114,Med Comfort Candle Ring,https://wholesale.primitivesbykathy.com/med-comfort-candle-ring-23114,$7.00,883504231145,$6.30
#35460,Lg Notebook Set - Happy,https://wholesale.primitivesbykathy.com/lg-notebook-set-happy-35460,$4.00,883504354608,$3.60
#31965,Square Photo Frame,https://wholesale.primitivesbykathy.com/square-photo-frame-31965,$10.00,883504319652,$6.30
#33823,Box Sign - Love You Like Crazy,https://wholesale.primitivesbykathy.com/box-sign-love-you-like-crazy-33823,$4.00,883504338233,$3.60
#21750,Box Sign - Love You Babe,https://wholesale.primitivesbykathy.com/box-sign-love-you-babe-21750,$4.00,883504217507,$3.60
#100187,Dish Towel - Live Simply,https://wholesale.primitivesbykathy.com/dish-towel-live-simply-100187,$7.50,190134001872,$6.75
#34657,Tin Caddy - Stars & Stripes,https://wholesale.primitivesbykathy.com/tin-caddy-stars-stripes-34657,$8.50,883504346573,$7.65
#38499,Inset Box Sign - You Are Loved Prescious Daughter,https://wholesale.primitivesbykathy.com/inset-box-sign-you-are-loved-prescious-daughter-38499,$10.00,883504384995,$9.00
#39055,Dish Towel - Friends With Unicorn Under My Bed,https://wholesale.primitivesbykathy.com/dish-towel-friends-with-unicorn-under-my-bed-39055,$4.00,883504390552,$3.60
#24503,Box Sign - Feliz Naughty Dog,https://wholesale.primitivesbykathy.com/box-sign-feliz-naughty-dog-24503,$4.50,883504245036,$4.05
#100448,Mini Frame - Warm & Fuzzy Holiday Wishes,https://wholesale.primitivesbykathy.com/mini-frame-warm-fuzzy-holiday-wishes-100448,$3.00,190134004484,$2.70
#27187,Box Sign - Firemen,https://wholesale.primitivesbykathy.com/box-sign-firemen-27187,$4.00,883504271875,$3.60
#100424,Block Sign - We Wish You A Beachy Christmas,https://wholesale.primitivesbykathy.com/block-sign-we-wish-you-a-beachy-christmas-100424,$5.00,190134004248,$4.50
